,Loyalty Number,Salary,CLV,Salary_Was_Imputed,Male_Enc,Marital_Enc,Education_Enc,Card_Enc,Promo_Enroll,Tenure_At_Cutoff,Churn,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Active_Months,Max_Flights_Month,Total_Months,Avg_Flights_Month,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4
14149,829663,91447.0,8287.68,0,0,1,2,0,0,5,0,6,12447,12447.0,376,2,5,12,0.5,0.16666666666666666,0.030208082268819797,2074.5,3.0,0,0,6,0
14150,443231,56651.0,8288.16,0,1,2,2,0,0,11,0,14,20948,20948.0,0,5,5,12,1.1666666666666667,0.4166666666666667,0.0,1496.2857142857142,0.0,0,5,5,4
14151,382748,94202.0,8291.66,0,0,1,2,0,0,3,0,3,7038,7038.0,540,1,3,12,0.25,0.08333333333333333,0.07672634271099744,2346.0,1.0,0,0,0,3
14152,291336,89122.0,8294.97,0,0,1,2,0,0,50,0,12,19373,19373.0,464,6,5,12,1.0,0.5,0.023950859443555465,1614.4166666666667,0.0,0,5,3,4
14153,481293,89122.0,8294.97,0,1,1,2,0,0,47,0,13,23894,23894.0,0,5,4,12,1.0833333333333333,0.4166666666666667,0.0,1838.0,0.0,3,7,0,3
14154,377050,94455.0,8295.84,0,0,1,2,0,0,62,0,29,33485,33485.0,452,10,6,12,2.4166666666666665,0.8333333333333334,0.01349858145438256,1154.655172413793,0.0,6,6,11,6
14155,481048,94455.0,8295.84,0,0,1,2,0,0,41,0,32,54116,54116.0,900,9,6,12,2.6666666666666665,0.75,0.016630940941680834,1691.125,0.0,2,11,8,11
14156,183305,135971.0,8300.71,0,0,0,4,0,0,43,0,13,22896,22896.0,306,6,4,12,1.0833333333333333,0.5,0.013364779874213837,1761.2307692307693,0.0,3,1,6,3
14157,675104,135971.0,8300.71,0,0,0,4,0,0,22,0,16,24070,24070.0,0,5,4,12,1.3333333333333333,0.4166666666666667,0.0,1504.375,0.0,3,4,0,9
14158,814703,64720.0,8311.85,0,1,0,2,0,0,52,0,16,26073,26073.0,400,7,4,12,1.3333333333333333,0.5833333333333334,0.015341541057799255,1629.5625,1.0,3,5,6,2
14159,221643,61504.0,8314.31,0,0,1,2,0,0,55,0,28,34207,34207.0,0,9,6,12,2.3333333333333335,0.75,0.0,1221.6785714285713,0.0,3,10,6,9
14160,547802,79007.0,8317.3,0,1,1,2,0,0,65,0,26,42398,42398.0,863,8,7,12,2.1666666666666665,0.6666666666666666,0.020354733713854427,1630.6923076923076,1.0,5,7,9,5
14161,733603,103066.0,8323.07,0,0,2,2,0,0,46,0,15,27960,27960.0,992,6,4,12,1.25,0.5,0.03547925608011445,1864.0,0.0,3,0,8,4
14162,708258,73510.0,8329.04,1,0,0,1,0,0,3,0,11,16550,16550.0,0,3,5,12,0.9166666666666666,0.25,0.0,1504.5454545454545,0.0,0,0,0,11
14163,212862,54492.0,8329.29,0,1,1,2,0,0,38,0,15,20131,20131.0,1021,7,3,12,1.25,0.5833333333333334,0.05071779842034673,1342.0666666666666,0.0,3,5,0,7
14164,643480,54492.0,8329.29,0,0,1,2,0,0,33,0,15,15904,15904.0,0,5,5,12,1.25,0.4166666666666667,0.0,1060.2666666666667,0.0,5,5,0,5
14165,234562,73510.0,8332.73,1,0,1,1,0,0,8,0,16,16278,16278.0,0,7,4,12,1.3333333333333333,0.5833333333333334,0.0,1017.375,0.0,0,6,7,3
14166,659536,86393.0,8337.19,0,1,1,2,0,0,12,0,35,43312,43312.0,1024,11,6,12,2.9166666666666665,0.9166666666666666,0.023642408570373107,1237.4857142857143,0.0,3,11,11,10
14167,683920,86393.0,8337.19,0,1,1,2,0,0,41,0,18,31731,31731.0,319,7,4,12,1.5,0.5833333333333334,0.01005326021871356,1762.8333333333333,1.0,5,3,4,6
14168,138768,61253.0,8346.02,0,0,2,2,0,0,28,0,32,58444,58444.0,1335,10,5,12,2.6666666666666665,0.8333333333333334,0.022842379029498323,1826.375,0.0,8,12,8,4
14169,879185,68175.0,8355.51,0,1,2,2,0,0,30,0,31,37871,37871.0,381,9,6,12,2.5833333333333335,0.75,0.010060468432309682,1221.6451612903227,0.0,2,7,11,11
14170,865803,73671.0,8355.64,0,1,1,2,0,0,13,0,5,8651,8651.0,917,4,2,12,0.4166666666666667,0.3333333333333333,0.10599930643856202,1730.2,5.0,1,2,2,0
14171,173531,84678.0,8364.56,0,1,1,2,0,0,2,0,2,3267,3267.0,579,2,1,12,0.16666666666666666,0.16666666666666666,0.17722681359044995,1633.5,0.0,0,0,0,2
14172,552755,222667.0,8368.88,0,0,1,4,0,0,10,1,18,31109,31109.0,372,6,5,12,1.5,0.5,0.011957954289755376,1728.2777777777778,2.0,3,3,8,4
14173,994877,88626.0,8370.4,0,0,2,2,0,0,15,0,8,6144,6144.0,0,3,4,12,0.6666666666666666,0.25,0.0,768.0,3.0,4,1,3,0
14174,635715,56354.0,8370.57,0,0,1,2,0,0,53,0,14,20241,20241.0,0,6,6,12,1.1666666666666667,0.5,0.0,1445.7857142857142,1.0,2,1,6,5
14175,885480,79684.0,8372.85,0,1,1,4,0,0,14,0,16,26821,26821.0,504,8,3,12,1.3333333333333333,0.6666666666666666,0.018791245665709704,1676.3125,0.0,3,1,6,6
14176,786710,73510.0,8377.5,1,0,1,1,0,0,19,0,18,26805,26805.0,419,6,4,12,1.5,0.5,0.015631412049990672,1489.1666666666667,1.0,4,4,7,3
14177,500782,61904.0,8378.36,0,1,1,2,0,0,20,0,23,42918,42918.0,750,10,5,12,1.9166666666666667,0.8333333333333334,0.017475185236963512,1866.0,0.0,7,4,6,6
14178,425472,50930.0,8382.48,0,0,1,2,0,0,67,0,20,34026,34026.0,544,8,5,12,1.6666666666666667,0.6666666666666666,0.01598777405513431,1701.3,1.0,6,4,7,3
14179,445675,50930.0,8382.48,0,1,1,2,0,0,17,0,29,37426,37426.0,0,9,6,12,2.4166666666666665,0.75,0.0,1290.551724137931,0.0,5,12,8,4
14181,115529,101038.0,8382.63,0,1,1,3,0,0,37,0,22,31095,31095.0,0,7,5,12,1.8333333333333333,0.5833333333333334,0.0,1413.409090909091,0.0,6,5,6,5
14182,358375,101038.0,8382.63,0,1,1,3,0,0,62,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14183,771932,101038.0,8382.63,0,0,1,3,0,0,2,1,1,2424,2424.0,0,1,1,12,0.08333333333333333,0.08333333333333333,0.0,2424.0,1.0,0,0,0,1
14184,820164,101038.0,8382.63,0,0,1,3,0,0,8,0,16,21107,21107.0,863,6,5,12,1.3333333333333333,0.5,0.040886909556071445,1319.1875,1.0,0,4,8,4
14185,869284,101038.0,8382.63,0,0,1,3,0,0,35,0,31,45180,45180.0,1360,9,6,12,2.5833333333333335,0.75,0.03010181496237273,1457.4193548387098,0.0,11,8,8,4
14186,362165,95659.0,8388.72,0,0,1,2,0,0,13,0,21,39442,39442.0,680,8,3,12,1.75,0.6666666666666666,0.017240505045383093,1878.1904761904761,1.0,6,4,6,5
14188,898162,61331.0,8391.13,0,1,1,2,0,0,34,0,27,41575,41575.0,479,9,5,12,2.25,0.75,0.011521346963319303,1539.8148148148148,0.0,7,12,1,7
14189,509928,73510.0,8395.81,1,1,1,1,0,0,64,0,19,24363,24363.0,833,7,4,12,1.5833333333333333,0.5833333333333334,0.03419119156097361,1282.2631578947369,0.0,6,5,3,5
14191,869971,73510.0,8396.33,1,1,1,1,0,0,52,0,25,42773,42773.0,914,10,4,12,2.0833333333333335,0.8333333333333334,0.021368620391368387,1710.92,0.0,5,5,6,9
14192,117342,47178.0,8400.79,0,0,2,2,0,0,17,0,22,24597,24597.0,576,7,5,12,1.8333333333333333,0.5833333333333334,0.02341748993779729,1118.0454545454545,3.0,6,5,11,0
14193,634418,73510.0,8401.79,1,1,0,1,0,0,9,0,16,21718,21718.0,0,5,5,12,1.3333333333333333,0.4166666666666667,0.0,1357.375,0.0,0,2,4,10
14194,141742,73510.0,8403.91,1,0,1,1,0,0,12,0,9,19643,19643.0,0,3,5,12,0.75,0.25,0.0,2182.5555555555557,5.0,4,0,5,0
14195,256574,73510.0,8403.91,1,0,1,1,0,0,12,0,11,16754,16754.0,420,7,3,12,0.9166666666666666,0.5833333333333334,0.02506864032469858,1523.090909090909,1.0,2,4,3,2
14197,884040,63035.0,8406.39,0,0,1,2,0,0,64,0,22,39294,39294.0,0,7,5,12,1.8333333333333333,0.5833333333333334,0.0,1786.090909090909,2.0,2,12,4,4
14198,687170,81028.0,8406.76,0,1,1,2,0,0,18,0,15,17919,17919.0,483,5,5,12,1.25,0.4166666666666667,0.026954629164573914,1194.6,3.0,9,5,1,0
14199,153600,71411.0,8409.67,0,1,1,2,0,0,10,0,18,27936,27936.0,0,6,5,12,1.5,0.5,0.0,1552.0,0.0,0,6,6,6
14200,271929,71411.0,8409.67,0,0,1,2,0,0,12,0,10,11093,11093.0,0,5,3,12,0.8333333333333334,0.4166666666666667,0.0,1109.3,1.0,2,3,2,3
14201,761459,75686.0,8414.08,0,0,1,2,0,0,28,0,29,50679,50679.0,507,9,5,12,2.4166666666666665,0.75,0.010004143728171431,1747.551724137931,0.0,6,5,10,8
14202,185153,84782.0,8414.94,0,1,1,2,0,0,19,0,20,22748,22748.0,0,7,6,12,1.6666666666666667,0.5833333333333334,0.0,1137.4,2.0,6,8,5,1
14203,879542,55144.0,8417.1,0,1,1,2,0,0,54,0,28,35674,35674.0,799,7,6,12,2.3333333333333335,0.5833333333333334,0.0223972641139205,1274.0714285714287,1.0,4,11,10,3
14205,574899,282677.0,8420.43,0,1,1,4,0,0,39,0,16,18885,18885.0,0,9,4,12,1.3333333333333333,0.75,0.0,1180.3125,0.0,2,4,5,5
14207,394569,65935.0,8427.17,0,1,2,2,0,0,18,1,3,3624,3624.0,0,1,3,12,0.25,0.08333333333333333,0.0,1208.0,11.0,3,0,0,0
14208,847938,65935.0,8427.17,0,0,2,2,0,0,33,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14209,969632,65935.0,8427.17,0,0,2,2,0,0,58,0,14,26949,26949.0,2369,6,6,12,1.1666666666666667,0.5,0.08790678689376229,1924.9285714285713,0.0,3,2,8,1
14210,952938,47026.0,8427.72,0,1,1,2,0,0,19,0,21,30651,30651.0,460,7,5,12,1.75,0.5833333333333334,0.015007666960294933,1459.5714285714287,0.0,3,5,7,6
14212,200863,96102.0,8432.52,0,1,2,2,0,0,17,0,13,23981,23981.0,849,6,4,12,1.0833333333333333,0.5,0.035403027396689046,1844.6923076923076,1.0,3,6,1,3
14213,308197,96102.0,8432.52,0,0,2,2,0,0,66,0,17,27589,27589.0,1421,4,6,12,1.4166666666666667,0.3333333333333333,0.051506035013954836,1622.8823529411766,4.0,0,11,6,0
14214,355994,186861.0,8432.82,0,0,1,4,0,0,38,0,17,21391,21391.0,0,6,4,12,1.4166666666666667,0.5,0.0,1258.2941176470588,2.0,8,3,4,2
14216,872774,64262.0,8434.46,0,0,1,2,0,0,38,0,31,45605,45605.0,894,9,6,12,2.5833333333333335,0.75,0.01960311369367394,1471.1290322580646,0.0,5,10,8,8
14218,386649,67896.0,8436.35,0,1,1,2,0,0,28,0,13,22567,22567.0,0,5,4,12,1.0833333333333333,0.4166666666666667,0.0,1735.923076923077,0.0,5,2,4,2
14220,520428,48337.0,8439.62,0,1,0,2,0,0,17,0,25,39639,39639.0,2019,10,6,12,2.0833333333333335,0.8333333333333334,0.05093468553697116,1585.56,1.0,9,6,8,2
14221,461325,87777.0,8444.84,0,0,0,2,0,0,56,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14222,297520,75730.0,8453.68,0,1,1,2,0,0,17,0,13,16415,16415.0,1038,4,5,12,1.0833333333333333,0.3333333333333333,0.06323484617727688,1262.6923076923076,1.0,3,0,9,1
14223,410963,75730.0,8453.68,0,0,1,2,0,0,9,0,12,14018,14018.0,0,6,4,12,1.0,0.5,0.0,1168.1666666666667,0.0,5,1,0,6
14224,382980,50949.0,8457.46,0,1,1,2,0,0,50,0,19,28258,28258.0,0,7,5,12,1.5833333333333333,0.5833333333333334,0.0,1487.2631578947369,0.0,6,5,2,6
14225,791809,242540.0,8458.91,0,0,1,4,0,0,44,0,23,30369,30369.0,1345,9,6,12,1.9166666666666667,0.75,0.04428858375316935,1320.391304347826,0.0,5,8,4,6
14226,598059,99753.0,8459.05,0,1,1,2,0,0,21,0,22,30728,30728.0,1771,9,5,12,1.8333333333333333,0.75,0.05763473053892216,1396.7272727272727,0.0,4,8,6,4
14227,335421,52477.0,8467.27,0,1,1,0,0,0,58,0,15,25938,25938.0,0,7,4,12,1.25,0.5833333333333334,0.0,1729.2,1.0,4,4,3,4
14228,710255,52477.0,8467.27,0,1,1,0,0,0,23,0,20,37930,37930.0,468,7,5,12,1.6666666666666667,0.5833333333333334,0.012338518323226997,1896.5,0.0,5,4,3,8
14229,280895,73510.0,8467.37,1,0,0,1,0,0,64,0,14,21672,21672.0,0,6,5,12,1.1666666666666667,0.5,0.0,1548.0,0.0,1,2,9,2
14231,565040,73510.0,8470.04,1,0,1,1,0,0,68,0,16,31229,31229.0,0,5,6,12,1.3333333333333333,0.4166666666666667,0.0,1951.8125,1.0,2,8,5,1
14232,781354,73510.0,8473.46,1,0,0,1,0,0,6,0,15,26193,26193.0,1294,5,5,12,1.25,0.4166666666666667,0.049402512121559196,1746.2,0.0,0,0,9,6
14233,838657,73510.0,8473.46,1,0,0,1,0,0,20,0,12,20502,20502.0,515,5,4,12,1.0,0.4166666666666667,0.025119500536533022,1708.5,0.0,1,4,6,1
14234,576576,74705.0,8474.63,0,1,2,2,0,0,13,0,26,38538,38538.0,1038,8,5,12,2.1666666666666665,0.6666666666666666,0.026934454304841975,1482.2307692307693,1.0,7,9,5,5
14235,825254,74705.0,8474.63,0,0,2,2,0,0,1,0,5,4565,4565.0,0,1,5,12,0.4166666666666667,0.08333333333333333,0.0,913.0,0.0,0,0,0,5
14236,579034,52528.0,8476.08,0,1,1,2,0,0,10,0,19,26211,26211.0,434,6,5,12,1.5833333333333333,0.5,0.01655793369196139,1379.5263157894738,0.0,3,5,2,9
14237,140977,86057.0,8476.77,0,1,1,2,0,0,8,0,11,23775,23775.0,0,3,4,12,0.9166666666666666,0.25,0.0,2161.3636363636365,0.0,0,4,4,3
14238,710069,86057.0,8476.77,0,0,1,2,0,0,67,0,13,18405,18405.0,0,5,5,12,1.0833333333333333,0.4166666666666667,0.0,1415.7692307692307,0.0,3,0,4,6
14239,745938,72312.0,8476.81,0,1,1,2,0,0,68,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14240,772181,55767.0,8485.33,0,1,0,2,0,0,43,0,12,12568,12568.0,0,6,4,12,1.0,0.5,0.0,1047.3333333333333,2.0,3,1,4,4
14241,838008,55767.0,8485.33,0,0,0,2,0,0,6,0,3,3034,3034.0,0,2,2,12,0.25,0.16666666666666666,0.0,1011.3333333333334,1.0,0,0,2,1
14242,614063,73510.0,8485.39,1,0,0,1,0,0,21,0,24,44686,44686.0,505,9,5,12,2.0,0.75,0.01130107863760462,1861.9166666666667,0.0,8,1,7,8
14243,779171,283437.0,8490.28,0,0,2,4,0,0,43,0,20,23835,23835.0,769,7,6,12,1.6666666666666667,0.5833333333333334,0.03226347807845605,1191.75,0.0,2,6,5,7
14245,198123,73510.0,8491.47,1,0,0,1,0,0,63,0,16,24775,24775.0,666,8,4,12,1.3333333333333333,0.6666666666666666,0.02688193743693239,1548.4375,3.0,2,8,6,0
14246,727095,73510.0,8491.47,1,1,0,1,0,0,11,0,17,28378,28378.0,0,6,6,12,1.4166666666666667,0.5,0.0,1669.2941176470588,2.0,1,2,11,3
14247,243751,49316.0,8495.16,0,1,2,2,0,0,27,1,21,19904,19904.0,474,9,5,12,1.75,0.75,0.023814308681672027,947.8095238095239,0.0,4,2,6,9
14248,294580,96956.0,8496.36,0,1,2,2,0,0,52,0,28,45236,45236.0,0,10,5,12,2.3333333333333335,0.8333333333333334,0.0,1615.5714285714287,0.0,8,8,1,11
14249,406294,73510.0,8509.45,1,0,0,1,0,0,58,0,28,43156,43156.0,2406,11,5,12,2.3333333333333335,0.9166666666666666,0.05575122810269719,1541.2857142857142,0.0,10,3,9,6
14250,675710,73510.0,8509.45,1,1,0,1,0,0,68,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14251,368591,250253.0,8509.85,0,1,2,4,0,0,40,0,20,26052,26052.0,0,7,6,12,1.6666666666666667,0.5833333333333334,0.0,1302.6,1.0,1,11,2,6
14252,437086,250253.0,8509.85,0,1,2,4,0,0,62,0,20,33890,33890.0,404,8,4,12,1.6666666666666667,0.6666666666666666,0.01192092062555326,1694.5,1.0,6,5,5,4
14253,579318,250253.0,8509.85,0,1,2,4,0,0,67,0,21,37390,37390.0,610,9,4,12,1.75,0.75,0.01631452259962557,1780.4761904761904,0.0,1,10,6,4
14254,721456,250253.0,8509.85,0,1,2,4,0,0,1,1,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14255,697840,73510.0,8510.53,1,1,0,1,0,0,25,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14256,296146,75248.0,8513.59,0,1,1,2,0,0,50,0,12,18106,18106.0,364,4,6,12,1.0,0.3333333333333333,0.02010383298354137,1508.8333333333333,2.0,1,1,6,4
14257,117832,73510.0,8520.15,1,1,2,1,0,0,29,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14258,165827,73510.0,8520.15,1,1,2,1,0,0,28,0,14,27651,27651.0,0,5,5,12,1.1666666666666667,0.4166666666666667,0.0,1975.0714285714287,0.0,0,1,8,5
14259,297427,98569.0,8528.29,0,0,0,2,0,0,65,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14260,726472,73510.0,8532.72,1,0,1,1,0,0,27,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14261,299769,53926.0,8532.99,0,0,1,2,0,0,5,0,3,5099,5099.0,0,2,2,12,0.25,0.16666666666666666,0.0,1699.6666666666667,0.0,0,0,0,3
14262,208967,66537.0,8534.79,0,0,1,2,0,0,64,0,27,34460,34460.0,928,8,5,12,2.25,0.6666666666666666,0.026929773650609404,1276.2962962962963,0.0,5,4,8,10
14263,667860,72731.0,8535.11,0,0,0,2,0,0,51,0,17,23483,23483.0,472,5,6,12,1.4166666666666667,0.4166666666666667,0.020099646552825447,1381.3529411764705,1.0,5,10,0,2
14264,769030,70853.0,8535.11,0,1,2,2,0,0,62,0,7,10583,10583.0,1142,5,2,12,0.5833333333333334,0.4166666666666667,0.10790891051686667,1511.857142857143,4.0,3,2,2,0
14265,966891,52559.0,8544.41,0,0,0,2,0,0,8,0,15,25142,25142.0,0,6,4,12,1.25,0.5,0.0,1676.1333333333334,0.0,0,4,5,6
14266,253210,57851.0,8545.61,0,0,1,2,0,0,15,0,9,9341,9341.0,944,4,5,12,0.75,0.3333333333333333,0.101059843699818,1037.888888888889,0.0,2,5,1,1
14269,217862,98604.0,8563.97,0,1,1,2,0,0,15,0,28,43647,43647.0,523,8,6,12,2.3333333333333335,0.6666666666666666,0.01198249593328293,1558.8214285714287,0.0,7,3,10,8
14270,296997,101933.0,8564.77,0,1,1,2,0,0,49,0,13,18290,18290.0,0,6,4,12,1.0833333333333333,0.5,0.0,1406.923076923077,1.0,3,2,2,6
14271,316752,101933.0,8564.77,0,0,1,2,0,0,23,0,19,32401,32401.0,1275,8,6,12,1.5833333333333333,0.6666666666666666,0.03935063732600846,1705.3157894736842,0.0,5,3,6,5
14272,771757,101933.0,8564.77,0,1,1,2,0,0,62,0,33,40449,40449.0,516,8,6,12,2.75,0.6666666666666666,0.012756804865386042,1225.7272727272727,0.0,8,9,8,8
14273,482525,104827.0,8566.42,0,1,1,2,0,0,41,0,23,22210,22210.0,533,6,6,12,1.9166666666666667,0.5,0.023998199009455202,965.6521739130435,0.0,2,4,11,6
14276,822102,89040.0,8578.36,0,1,1,2,0,0,6,0,2,1064,1064.0,1037,1,2,12,0.16666666666666666,0.08333333333333333,0.974624060150376,532.0,0.0,0,0,0,2
14277,541239,196703.0,8579.89,0,0,2,4,0,0,5,0,7,5441,5441.0,0,3,4,12,0.5833333333333334,0.25,0.0,777.2857142857143,0.0,0,0,1,6
14278,783145,76565.0,8581.28,0,1,1,0,0,0,28,0,15,15940,15940.0,0,8,3,12,1.25,0.6666666666666666,0.0,1062.6666666666667,0.0,2,5,5,3
14279,195806,80543.0,8581.64,0,0,1,2,0,0,60,0,24,32747,32747.0,0,8,5,12,2.0,0.6666666666666666,0.0,1364.4583333333333,0.0,3,14,2,5
14283,792698,73510.0,8586.66,1,0,1,1,0,0,17,0,17,36485,36485.0,512,6,4,12,1.4166666666666667,0.5,0.014033164314101686,2146.176470588235,2.0,1,3,12,1
14284,198836,60208.0,8586.8,0,1,1,2,0,0,24,0,23,26822,26822.0,497,7,5,12,1.9166666666666667,0.5833333333333334,0.018529565282231004,1166.1739130434783,2.0,4,5,10,4
14285,838232,73510.0,8591.31,1,1,0,1,0,0,22,0,26,40613,40613.0,438,10,5,12,2.1666666666666665,0.8333333333333334,0.01078472410311969,1562.0384615384614,0.0,3,6,7,10
14286,277494,52718.0,8595.15,0,0,1,2,0,0,16,0,33,42866,42866.0,1119,11,6,12,2.75,0.9166666666666666,0.02610460504829002,1298.969696969697,1.0,10,9,10,4
14287,535367,52718.0,8595.15,0,0,1,2,0,0,20,0,11,17337,17337.0,0,4,6,12,0.9166666666666666,0.3333333333333333,0.0,1576.090909090909,5.0,2,8,1,0
14288,899543,100868.0,8595.98,0,0,1,2,0,0,43,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14289,292618,50775.0,8596.57,0,1,0,2,0,0,15,0,25,28518,28518.0,1840,8,6,12,2.0833333333333335,0.6666666666666666,0.06452065362227365,1140.72,0.0,8,4,9,4
14290,767416,71228.0,8596.92,0,0,1,2,0,0,54,0,20,30736,30736.0,0,6,5,12,1.6666666666666667,0.5,0.0,1536.8,0.0,4,5,3,8
14291,398086,59796.0,8598.19,0,1,1,2,0,0,47,0,24,30878,30878.0,0,7,4,12,2.0,0.5833333333333334,0.0,1286.5833333333333,1.0,7,7,3,7
14292,444894,59796.0,8598.19,0,0,1,2,0,0,41,0,20,30277,30277.0,1395,6,4,12,1.6666666666666667,0.5,0.046074578062555736,1513.85,1.0,7,3,4,6
14293,958687,66730.0,8605.5,0,1,1,2,0,0,33,0,15,18249,18249.0,0,6,5,12,1.25,0.5,0.0,1216.6,0.0,2,5,1,7
14296,664379,89781.0,8609.16,0,1,1,2,0,0,61,0,9,14895,14895.0,841,5,3,12,0.75,0.4166666666666667,0.05646189996643169,1655.0,1.0,3,2,2,2
14297,798814,89781.0,8609.16,0,0,1,2,0,0,6,0,16,27871,27871.0,558,5,7,12,1.3333333333333333,0.4166666666666667,0.02002081016109935,1741.9375,0.0,0,0,9,7
14298,439566,59184.0,8613.46,0,1,1,2,0,0,21,0,19,38372,38372.0,0,6,6,12,1.5833333333333333,0.5,0.0,2019.578947368421,0.0,1,6,5,7
14299,330433,78900.0,8614.69,0,0,1,2,0,0,64,0,29,44386,44386.0,0,9,6,12,2.4166666666666665,0.75,0.0,1530.551724137931,1.0,7,4,15,3
14300,951458,78900.0,8614.69,0,1,1,2,0,0,21,0,21,30306,30306.0,1002,8,4,12,1.75,0.6666666666666666,0.033062759849534745,1443.142857142857,0.0,5,3,8,5
14301,527712,73510.0,8621.19,1,1,0,1,0,0,22,0,25,50886,50886.0,424,9,5,12,2.0833333333333335,0.75,0.008332350744802106,2035.44,0.0,3,9,7,6
14302,198354,103151.0,8622.84,0,1,0,2,0,0,32,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14303,675538,103151.0,8622.84,0,1,0,2,0,0,46,0,17,23726,23726.0,0,6,4,12,1.4166666666666667,0.5,0.0,1395.6470588235295,2.0,1,4,10,2
14304,801241,103151.0,8622.84,0,1,0,2,0,0,21,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14306,867070,103151.0,8622.84,0,0,0,2,0,0,3,0,5,8992,8992.0,583,3,2,12,0.4166666666666667,0.25,0.06483540925266904,1798.4,0.0,0,0,0,5
14307,415341,73510.0,8628.3,1,0,0,1,0,0,31,0,20,26940,26940.0,647,8,5,12,1.6666666666666667,0.6666666666666666,0.024016332590942834,1347.0,0.0,1,1,9,9
14308,655263,49516.0,8630.05,0,0,2,2,0,0,64,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
14309,699343,49516.0,8630.05,0,0,2,2,0,0,31,0,9,13908,13908.0,0,3,4,12,0.75,0.25,0.0,1545.3333333333333,3.0,4,0,5,0
14310,201561,102301.0,8632.78,0,0,1,2,0,0,1,0,5,5465,5465.0,0,1,5,12,0.4166666666666667,0.08333333333333333,0.0,1093.0,0.0,0,0,0,5
14311,782719,237790.0,8634.36,0,1,0,4,0,0,61,0,22,38778,38778.0,1513,9,4,12,1.8333333333333333,0.75,0.039016968384135334,1762.6363636363637,0.0,3,8,4,7
14312,456360,45580.0,8635.4,0,0,1,0,0,0,59,0,21,28705,28705.0,0,7,5,12,1.75,0.5833333333333334,0.0,1366.904761904762,0.0,2,8,3,8
14313,360017,99502.0,8639.5,0,0,2,2,0,0,35,0,19,33154,33154.0,0,7,6,12,1.5833333333333333,0.5833333333333334,0.0,1744.9473684210527,1.0,6,0,10,3
14314,123115,78830.0,8646.5,0,0,1,2,0,0,64,0,11,11983,11983.0,1054,6,4,12,0.9166666666666666,0.5,0.08795794041558876,1089.3636363636363,3.0,4,1,6,0
14315,136022,78830.0,8646.5,0,0,1,2,0,0,56,0,27,36750,36750.0,575,8,6,12,2.25,0.6666666666666666,0.015646258503401362,1361.111111111111,2.0,5,5,14,3
14316,140419,78830.0,8646.5,0,0,1,2,0,0,17,0,18,23377,23377.0,1148,6,4,12,1.5,0.5,0.04910809770287034,1298.7222222222222,0.0,1,3,8,6
14317,263569,78830.0,8646.5,0,0,1,2,0,0,29,0,6,9500,9500.0,538,5,2,12,0.5,0.4166666666666667,0.05663157894736842,1583.3333333333333,2.0,2,3,0,1
14318,424208,78830.0,8646.5,0,0,1,2,0,0,47,0,15,22686,22686.0,473,6,5,12,1.25,0.5,0.020849863351846954,1512.4,0.0,5,1,4,5
14319,576294,78830.0,8646.5,0,0,1,2,0,0,43,0,14,25549,25549.0,501,8,3,12,1.1666666666666667,0.6666666666666666,0.01960937805784962,1824.9285714285713,1.0,6,4,1,3
14320,328668,100976.0,8649.7,0,0,1,2,0,0,50,0,25,25065,25065.0,669,8,5,12,2.0833333333333335,0.6666666666666666,0.026690604428485937,1002.6,0.0,1,11,5,8
14321,113864,79913.0,8652.65,0,1,1,2,0,0,1,0,4,4812,4812.0,521,1,4,12,0.3333333333333333,0.08333333333333333,0.10827098919368246,1203.0,0.0,0,0,0,4
14322,554449,61453.0,8653.3,0,1,1,0,0,0,5,0,6,6078,6078.0,418,2,4,12,0.5,0.16666666666666666,0.06877262257321487,1013.0,0.0,0,0,2,4
14323,123784,77615.0,8658.86,0,0,1,2,0,0,64,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0
